NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,V_start_Продувка,T_start_Продувка,O2_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка,V_start_Заливка чугуна,T_start_Заливка чугуна,O2_start_Заливка чугуна,N2_start_Заливка чугуна,H2_start_Заливка чугуна,CO2_start_Заливка чугуна,CO_start_Заливка чугуна,AR_start_Заливка чугуна,O2_pressure_start_Заливка чугуна,V_end_Заливка чугуна,T_end_Заливка чугуна,O2_end_Заливка чугуна,N2_end_Заливка чугуна,H2_end_Заливка чугуна,CO2_end_Заливка чугуна,CO_end_Заливка чугуна,AR_end_Заливка чугуна,O2_pressure_end_Заливка чугуна,V_start_Завалка лома,T_start_Завалка лома,O2_start_Завалка лома,N2_start_Завалка лома,H2_start_Завалка лома,CO2_start_Завалка лома,CO_start_Завалка лома,AR_start_Завалка лома,O2_pressure_start_Завалка лома,V_end_Завалка лома,T_end_Завалка лома,O2_end_Завалка лома,N2_end_Завалка лома,H2_end_Завалка лома,CO2_end_Завалка лома,CO_end_Завалка лома,AR_end_Завалка лома,O2_pressure_end_Завалка лома
510634,0,185,246,106,738,0,0,0,63,0,0,0,0,1221,66,581,205255.03125,296.875,20.25,78.7699966430664,0.0199999995529651,0.0,0.0599999986588954,0.8999999761581421,13.751447677612305,216880.25,602.0833129882812,12.15999984741211,80.48999786376953,0.0700000002980232,5.760000228881836,0.4699999988079071,1.0399999618530271,13.447627067565918,222465.15625,179.51388549804688,23.63999938964844,71.5,0.0,3.7100000381469727,0.25,0.9100000262260436,13.823784828186035,203670.03125,294.09722900390625,20.25,78.7699966430664,0.0199999995529651,0.0,0.0599999986588954,0.8999999761581421,13.809317588806152,210708.6875,343.4028015136719,8.460000038146973,89.73999786376953,0.0199999995529651,0.9700000286102296,0.0399999991059303,0.7599999904632568,13.353588104248049,205818.15625,205.20834350585935,19.149999618530277,79.93000030517578,0.0299999993294477,0.0,0.0,0.8899999856948853,13.679109573364258
510635,0,154,212,120,730,0,0,0,71,924,0,0,0,1206,77,1094,211366.796875,298.2638854980469,19.270000457763672,79.79000091552734,0.050000000745058,0.0,0.0199999995529651,0.9100000262260436,14.47482681274414,213220.453125,575.0,13.289999961853027,80.5199966430664,0.0,4.630000114440918,0.4799999892711639,1.0700000524520874,14.243345260620115,207944.078125,84.72222137451172,23.01000022888184,73.68000030517578,0.0,2.130000114440918,0.270000010728836,0.8999999761581421,14.142072677612305,211366.796875,298.2638854980469,19.270000457763672,79.79000091552734,0.050000000745058,0.0,0.0199999995529651,0.9100000262260436,14.47482681274414,206491.859375,318.0555725097656,12.220000267028809,80.12999725341797,0.0599999986588954,5.909999847412109,0.6499999761581421,1.0299999713897705,12.666377067565918,211585.734375,206.5972137451172,7.809999942779541,90.5,0.0,0.949999988079071,0.0,0.7400000095367432,12.651909828186035
510636,0,175,254,155,738,413,0,0,160,0,0,0,0,1200,73,2406,209275.65625,214.93055725097656,19.82999992370605,79.20999908447266,0.0199999995529651,0.0,0.0599999986588954,0.8899999856948853,15.19820499420166,216345.90625,582.2916870117188,13.130000114440918,81.2699966430664,0.0599999986588954,4.050000190734863,0.4300000071525574,1.059999942779541,14.655672073364258,217838.71875,185.4166717529297,21.959999084472656,73.4000015258789,0.0,3.569999933242798,0.1500000059604644,0.9200000166893004,15.422452926635742,208166.59375,212.5,19.82999992370605,79.20999908447266,0.0199999995529651,0.0,0.0599999986588954,0.8899999856948853,15.27054500579834,207721.328125,342.3611145019531,13.289999961853027,80.5199966430664,0.0,4.630000114440918,0.4799999892711639,1.0700000524520874,13.794849395751951,207721.328125,200.0,7.932275543669741,90.72775846539122,0.0298181811516935,0.5845180753483827,0.0028915662004287,0.7221084624887949,14.532697677612305
510637,0,1702,259,117,866,0,0,1612,78,0,0,0,0,1222,63,870,214842.75,269.4444274902344,19.670000076293945,79.41000366210938,0.0199999995529651,0.0,0.0,0.8899999856948853,15.335647583007812,219637.75,615.2777709960938,13.31999969482422,81.08000183105469,0.0099999997764825,4.179999828338623,0.3899999856948852,1.0199999809265137,15.740739822387695,219110.15625,182.63888549804688,20.31999969482422,73.04000091552734,0.0,5.389999866485596,0.3400000035762787,0.9100000262260436,15.60329818725586,215165.734375,268.75,19.670000076293945,79.41000366210938,0.0199999995529651,0.0,0.0,0.8899999856948853,15.415220260620115,213654.28125,305.9028015136719,13.130000114440918,81.2699966430664,0.0599999986588954,4.050000190734863,0.4300000071525574,1.059999942779541,15.617765426635742,213111.859375,85.41666412353516,3.6358182213523182,95.63889242101598,0.0010909090665253,0.0932727303017268,0.0078181819482283,0.618181831186468,15.422452926635742
510638,0,181,303,121,752,0,0,0,0,0,0,0,0,1059,24,1060,216773.484375,319.09722900390625,19.65999984741211,79.45999908447266,0.0299999993294477,0.0,0.0,0.8500000238418579,15.169270515441896,215595.65625,828.8194580078125,0.0,51.43999862670898,0.1000000014901161,22.559999465942383,25.190000534057617,0.7099999785423279,15.487557411193848,217413.234375,166.6666717529297,21.170000076293945,73.36000061035156,0.0,4.260000228881836,0.3000000119209289,0.9100000262260436,15.596064567565918,217200.203125,318.4027709960937,19.65999984741211,79.45999908447266,0.0299999993294477,0.0,0.0,0.8500000238418579,15.25607681274414,212022.875,269.09722900390625,16.280000686645508,78.87999725341797,0.0,3.3399999141693115,0.449999988079071,1.0499999523162842,15.74176303657963,207721.328125,171.5277862548828,18.280000686645508,80.72000122070312,0.0495575228623584,0.0,0.0799999982118606,0.9300000071525574,15.625
510639,0,174,249,0,728,0,0,0,160,0,0,0,0,1124,0,751,198373.0,298.9583435058594,20.040000915527344,78.98999786376953,0.0099999997764825,0.0,0.050000000745058,0.9100000262260436,15.190972328186035,228623.109375,809.0277709960938,2.2699999809265137,82.02999877929688,0.050000000745058,12.970000267028809,1.6799999475479126,1.0,15.704572677612305,216452.890625,194.7916717529297,20.950000762939453,74.41999816894531,0.0,3.450000047683716,0.270000010728836,0.9200000166893004,15.581597328186035,197905.703125,295.1388854980469,20.040000915527344,78.98999786376953,0.0099999997764825,0.0,0.050000000745058,0.9100000262260436,15.27054500579834,214519.28125,92.70833587646484,0.0,47.79999923706055,0.0900000035762786,26.01000022888184,25.43000030517578,0.6800000071525574,15.473090171813965,212568.0625,115.97222137451172,18.43000030517578,79.41000366210938,0.050000000745058,1.0099999904632568,0.2000000029802322,0.8999999761581421,15.371817588806152
510640,0,476,312,0,732,0,0,0,25,0,0,0,0,1048,0,43,220058.921875,286.8055419921875,19.57999992370605,79.44999694824219,0.0299999993294477,0.0,0.050000000745058,0.8700000047683716,15.133102416992188,210928.296875,797.2222290039062,0.0,41.43000030517578,0.1500000059604644,19.0,38.84999847412109,0.5799999833106995,15.668402671813965,215595.65625,142.7083282470703,24.96999931335449,70.73999786376953,0.0,3.069999933242798,0.3300000131130218,0.8899999856948853,15.58882999420166,219004.484375,286.4583435058594,19.57999992370605,79.44999694824219,0.0299999993294477,0.0,0.050000000745058,0.8700000047683716,15.205439567565918,211476.296875,269.4444274902344,2.2699999809265137,82.02999877929688,0.050000000745058,12.970000267028809,1.6799999475479126,1.0,15.691806624917422,214627.140625,117.70832824707033,5.480000019073486,93.33999633789062,0.0199999995529651,0.2199999988079071,0.25,0.6899999976158142,15.436922073364258
510641,0,195,135,79,744,0,0,0,112,0,0,0,0,1161,145,731,213545.890625,336.4583435058594,19.920000076293945,79.13999938964844,0.0199999995529651,0.0,0.0199999995529651,0.8899999856948853,15.219907760620115,222048.546875,750.0,9.710000038146973,81.62000274658203,0.0599999986588954,6.78000020980835,0.800000011920929,1.0399999618530271,15.704572677612305,212350.15625,259.375,21.06999969482422,72.44000244140625,0.0,5.349999904632568,0.2300000041723251,0.8999999761581421,15.672421879238552,214734.984375,336.8055725097656,19.920000076293945,79.13999938964844,0.0199999995529651,0.0,0.0199999995529651,0.8899999856948853,15.299479484558104,209938.265625,131.86821495614402,2.509999990463257,69.87999725341797,0.0,24.43000030517578,2.309999942779541,0.8700000047683716,15.567130088806152,213220.453125,108.33332824707033,18.809999465942383,80.22000122070312,0.0199999995529651,0.0,0.0399999991059303,0.9100000262260436,15.40798568725586
510642,0,124,457,161,740,0,0,0,41,0,0,0,0,1100,134,607,213762.59375,358.33331298828125,19.46999931335449,79.5199966430664,0.050000000745058,0.0,0.0599999986588954,0.8999999761581421,15.400752067565918,227710.015625,829.513916015625,0.0,63.83000183105469,0.0799999982118606,24.36000061035156,10.880000114440918,0.8500000238418579,15.66117000579834,215165.734375,206.25,20.31999969482422,73.0999984741211,0.0,5.409999847412109,0.25,0.9200000166893004,15.487557411193848,213762.59375,358.33331298828125,19.46999931335449,79.5199966430664,0.050000000745058,0.0,0.0599999986588954,0.8999999761581421,15.400752067565918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208166.59375,182.98611450195312,2.7273913881053096,96.34058514763328,0.002647058764363,0.2991176563150741,0.0352941181729822,0.5808695658393528,15.313947677612305
510643,1136,196,272,114,762,0,0,0,73,241,0,0,0,1064,105,1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225667.734375,904.1666259765624,0.0,61.09000015258789,0.0900000035762786,25.799999237060547,12.130000114440918,0.8899999856948853,15.675637245178224,216238.875,72.91666412353516,21.920000076293945,72.7699966430664,0.0,4.210000038146973,0.1899999976158142,0.9200000166893004,15.422452926635742,217732.421875,165.43981119791667,18.6200008392334,80.38999938964844,0.0700000002980232,0.0,0.0,0.7030344712323155,15.45138931274414,211038.0,170.48609924316406,0.0,63.83000183105469,0.0799999982118606,24.36000061035156,10.880000114440918,0.8500000238418579,15.596064567565918,212350.15625,139.23611450195312,2.511590843850916,95.92363461581144,0.0995454559610648,0.5536363775079884,0.2472727298736572,0.6643182079900395,15.371817588806152
510644,0,242,298,208,866,0,0,0,40,631,0,0,0,943,134,852,217732.421875,268.75,19.600000381469727,79.41000366210938,0.0099999997764825,0.0,0.1000000014901161,0.8799999952316284,15.313947677612305,227201.171875,811.111083984375,0.0199999995529651,74.55999755859375,0.0700000002980232,20.559999465942383,3.869999885559082,0.9100000262260436,15.66117000579834,212350.15625,206.25,23.770000457763672,72.36000061035156,0.0,2.630000114440918,0.3000000119209289,0.9399999976158142,15.480324745178224,217519.6875,268.75,19.600000381469727,79.41000366210938,0.0099999997764825,0.0,0.1000000014901161,0.8799999952316284,15.386284828186035,212022.875,182.63888549804688,4.789999961853027,71.51000213623047,0.0,21.26000022888184,1.559999942779541,0.8799999952316284,15.162036895751951,212022.875,161.11109924316406,18.76000022888184,80.33999633789062,0.0099999997764825,0.0,0.0,0.8899999856948853,15.371817588806152
510645,1095,126,1263,0,774,0,0,0,197,694,0,0,0,973,109,668,216238.875,100.34722137451172,18.979999542236328,80.11000061035156,0.0399999991059303,0.0,0.0,0.8700000047683716,15.25607681274414,212676.9375,843.4027709960938,0.0,60.0,0.2599999904632568,18.520000457763672,20.459999084472656,0.7599999904632568,15.639467239379885,220374.28125,189.2360992431641,25.1200008392334,71.7300033569336,0.0,2.109999895095825,0.1599999964237213,0.8799999952316284,15.480324745178224,215917.515625,100.34722137451172,18.979999542236328,80.11000061035156,0.0399999991059303,0.0,0.0,0.8700000047683716,15.335647583007812,210818.5,107.9861068725586,4.015161875734727,89.07625987511554,0.0169656489271926,5.149732694086683,0.9758396674843346,0.7660496463529936,15.183737754821776,214734.984375,140.9722137451172,5.269923771520456,93.64687143573325,0.0002671755736565,0.2976335845603302,0.0645801529771725,0.7207252194408242,15.34288215637207
510646,1175,128,229,105,754,0,0,0,69,0,0,0,0,1067,51,2615,213654.28125,284.72222900390625,18.96999931335449,80.08999633789062,0.0599999986588954,0.0,0.0,0.8799999952316284,15.053529739379885,228926.640625,814.9305419921875,1.0299999713897705,76.83000183105469,0.0399999991059303,18.299999237060547,2.799999952316284,1.0,15.053529739379885,214303.34375,102.77777862548828,19.81999969482422,75.0,0.0,3.930000066757202,0.3300000131130218,0.9200000166893004,15.47743091583252,214195.296875,283.6805725097656,18.96999931335449,80.08999633789062,0.0599999986588954,0.0,0.0,0.8799999952316284,15.19820499420166,213220.453125,102.43055725097656,17.092002866470022,79.72082556278333,0.0773195907012703,2.1134020618556697,0.1197594535309833,0.8684439505674201,15.545427322387695,214195.296875,109.02777862548828,18.36000061035156,80.68000030517578,0.0900000035762786,0.0,0.0,0.8600000143051147,15.350114822387695
510647,0,149,289,216,766,0,0,0,0,0,0,0,0,1196,172,739,217838.71875,346.875,19.56999969482422,79.45999908447266,0.0299999993294477,0.0099999997764825,0.0199999995529651,0.9100000262260436,15.14756965637207,225257.0625,793.0555419921875,8.65999984741211,80.01000213623047,0.0199999995529651,9.369999885559082,0.949999988079071,0.9900000095367432,15.690104484558104,218475.359375,231.5972137451172,18.0,74.6500015258789,0.0,6.070000171661377,0.3499999940395355,0.9300000071525574,15.559895515441896,218792.984375,347.22222900390625,19.56999969482422,79.45999908447266,0.0299999993294477,0.0099999997764825,0.0199999995529651,0.9100000262260436,15.234375,213003.203125,378.4721984863281,17.270000457763672,78.58999633789062,0.0,2.740000009536743,0.3499999940395355,1.0499999523162842,15.473090171813965,212459.140625,240.27777099609372,18.989999771118164,80.0199966430664,0.0599999986588954,0.0,0.0,0.9300000071525574,15.34288215637207
510648,450,144,224,187,746,0,0,0,51,0,0,0,0,1012,202,837,221735.578125,345.4861145019531,19.34000015258789,79.66999816894531,0.0299999993294477,0.0,0.050000000745058,0.8999999761581421,15.082465171813965,220058.921875,864.5833129882812,0.0,73.93000030517578,0.0799999982118606,20.1299991607666,4.949999809265137,0.9200000166893004,15.740739822387695,218051.125,102.08333587646484,24.36000061035156,71.55000305175781,0.0,3.009999990463257,0.1800000071525573,0.9100000262260436,15.509260177612305,221422.171875,344.4444580078125,19.34000015258789,79.66999816894531,0.0299999993294477,0.0,0.050000000745058,0.8999999761581421,15.227140426635742,207051.609375,345.1388854980469,12.952692269545334,83.64477822069406,0.0313097065420841,2.174252695221747,0.3178274217298475,0.8655538343466245,15.444154739379885,212350.15625,227.0833282470703,12.789999961853027,85.41000366210938,0.0399999991059303,0.6100000143051147,0.3199999928474426,0.8199999928474426,15.422452926635742
510649,0,1590,222,130,758,0,0,1550,58,0,0,0,0,1112,50,672,215273.28125,452.0833129882813,19.31999969482422,79.75,0.0099999997764825,0.0,0.0199999995529651,0.8899999856948853,14.973958015441896,210158.65625,786.4583129882812,5.5074301458603845,44.790000915527344,0.550000011920929,21.3799991607666,32.650001525878906,0.6299999952316284,15.436922073364258,214519.28125,97.4184812462848,23.940000534057617,72.0999984741211,0.0,2.759999990463257,0.3000000119209289,0.8999999761581421,15.438127517700195,215702.984375,453.4721984863281,19.31999969482422,79.75,0.0099999997764825,0.0,0.0199999995529651,0.8899999856948853,15.053529739379885,212676.9375,236.80555725097656,3.0799999237060547,69.83999633789062,0.0,23.84000015258789,2.380000114440918,0.8600000143051147,15.422452926635742,215595.65625,97.56945037841795,18.75,80.30999755859375,0.0199999995529651,0.0,0.0,0.9200000166893004,15.34288215637207
510650,0,876,218,114,758,0,0,766,87,0,0,0,0,1205,40,997,219004.484375,351.0416564941406,20.100000381469727,78.94000244140625,0.0299999993294477,0.0,0.050000000745058,0.8899999856948853,15.096932411193848,213654.28125,631.9444580078125,12.81999969482422,80.94000244140625,0.0299999993294477,4.820000171661377,0.3799999952316284,1.0099999904632568,15.523727416992188,217732.421875,144.0972137451172,24.68000030517578,70.9800033569336,0.0,3.0899999141693115,0.3499999940395355,0.8999999761581421,15.473090171813965,219426.875,351.3888854980469,20.100000381469727,78.94000244140625,0.0299999993294477,0.0,0.050000000745058,0.8899999856948853,15.14756965637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216452.890625,110.68672519259982,18.559999465942383,80.25,0.0799999982118606,0.0,0.2000000029802322,0.9200000166893004,15.364583015441896
510652,0,196,249,157,796,0,0,0,106,0,0,0,0,1238,424,3516,218263.34375,318.0555725097656,20.049999237060547,79.01000213623047,0.0099999997764825,0.0,0.0299999993294477,0.8999999761581421,15.219907760620115,219532.34375,698.611083984375,12.770000457763672,80.08999633789062,0.0099999997764825,5.449999809265137,0.7099999785423279,0.9700000286102296,15.704572677612305,228623.109375,143.05555725097656,26.350000381469727,70.30000305175781,0.0,2.289999961853028,0.1700000017881393,0.8899999856948853,15.612943013509115,218263.34375,318.0555725097656,20.049999237060547,79.01000213623047,0.0099999997764825,0.0,0.0299999993294477,0.8999999761581421,15.219907760620115,225770.28125,109.02777862548828,15.960000038146973,77.12999725341797,0.0,5.46999979019165,0.4699999988079071,0.9800000190734864,15.675560921418942,225565.140625,97.91667175292967,17.989999771118164,80.51000213623047,0.0399999991059303,0.4300000071525574,0.1299999952316284,0.8899999856948853,15.480324745178224
510653,0,176,238,127,766,0,0,0,96,0,0,0,0,1099,397,1668,194484.125,460.4166564941406,19.75,79.29000091552734,0.0099999997764825,0.0,0.0700000002980232,0.8700000047683716,15.118635177612305,218263.34375,857.986083984375,0.0,69.52999877929688,0.0799999982118606,20.89999961853028,8.609999656677246,0.8700000047683716,15.690104484558104,218263.34375,173.26388549804688,23.459999084472656,72.98999786376953,0.0,2.450000047683716,0.1899999976158142,0.9100000262260436,15.552661895751951,194245.921875,452.77777099609375,19.75,79.29000091552734,0.0099999997764825,0.0,0.0700000002980232,0.8700000047683716,15.190972328186035,215380.78125,148.26388549804688,16.510000228881836,78.62000274658203,0.0,3.4600000381469727,0.3700000047683716,1.0499999523162842,15.234375,219004.484375,130.20834350585938,18.729999542236328,80.37000274658203,0.0490740748053347,0.0,0.0,0.8999999761581421,15.559895515441896
510654,0,42,327,176,738,0,0,0,113,0,0,0,0,1137,72,1478,209386.234375,183.68055725097656,19.46999931335449,79.52999877929688,0.0199999995529651,0.0,0.0799999982118606,0.8799999952316284,15.07523250579834,223813.75,868.4027709960938,0.0,74.19000244140625,0.0700000002980232,19.100000381469727,5.739999771118164,0.8899999856948853,15.639467239379885,217200.203125,133.68055725097656,24.65999984741211,73.91999816894531,0.0,0.4099999964237213,0.1000000014901161,0.8999999761581421,15.545427322387695,209717.625,183.68055725097656,19.46999931335449,79.52999877929688,0.0199999995529651,0.0,0.0799999982118606,0.8799999952316284,15.14756965637207,212350.15625,110.76388549804688,2.6101128759018186,95.35342308949616,0.0609491511800531,0.9918643886760136,0.4086101531982429,0.5842372815487749,15.637360318193158,212676.9375,113.54166412353516,2.7369074587359115,96.6093666205972,0.0600225975284468,0.0236158187779977,0.009728813171387,0.5703389759117601,15.473090171813965
510655,619,184,199,108,896,0,0,0,0,0,0,0,0,1149,147,939,205255.03125,243.05555725097656,19.239999771118164,79.69999694824219,0.0399999991059303,0.0,0.1199999973177909,0.800000011920929,15.053529739379885,231140.5,860.7638549804688,0.0,75.87999725341797,0.050000000745058,18.549999237060547,4.590000152587891,0.9200000166893004,15.675637245178224,214195.296875,135.76388549804688,22.440000534057617,70.62000274658203,0.0,5.71999979019165,0.3199999928474426,0.8999999761581421,15.458622932434082,205142.234375,238.19444274902344,19.239999771118164,79.69999694824219,0.0399999991059303,0.0,0.1199999973177909,0.800000011920929,15.118635177612305,213111.859375,152.7777862548828,0.2000000029802322,59.810001373291016,0.0199999995529651,25.01000022888184,14.1899995803833,0.7699999809265137,15.45138931274414,211257.265625,135.06944274902344,18.65999984741211,80.31999969482422,0.0900000035762786,0.0,0.0299999993294477,0.8899999856948853,15.371817588806152
510656,0,29,298,68,800,0,0,0,144,0,0,0,0,1225,222,1293,198955.609375,518.75,19.600000381469727,79.45999908447266,0.0199999995529651,0.0,0.0599999986588954,0.8600000143051147,15.0390625,220479.28125,738.1943969726562,9.949999809265137,80.04000091552734,0.0199999995529651,8.350000381469727,0.6700000166893005,0.9800000190734864,15.704572677612305,218369.359375,130.20834350585938,30.739999771118164,66.76000213623047,0.0,1.3600000143051147,0.2599999904632568,0.8899999856948853,15.690104484558104,198022.640625,513.888916015625,19.600000381469727,79.45999908447266,0.0199999995529651,0.0,0.0599999986588954,0.8600000143051147,15.111400604248049,214734.984375,125.34722137451172,2.48809533696326,95.54914666735937,0.0028769841698545,1.0673610672118166,0.2641071516370017,0.6184127218430004,15.487557411193848,214303.34375,123.2638931274414,2.6347620094579365,96.7085912643917,9.920635068463857e-05,0.0368055540417877,0.0091071431598965,0.6006349444625869,15.219907760620115
510657,0,56,262,111,778,0,0,0,89,0,0,0,0,1089,54,1811,208166.59375,354.16668701171875,19.690000534057617,79.38999938964844,0.0199999995529651,0.0,0.0599999986588954,0.8399999737739563,15.06076431274414,226589.03125,675.3472290039062,9.760000228881836,76.66999816894531,0.0099999997764825,11.75,0.8500000238418579,0.959999978542328,15.632234573364258,221108.3125,109.02777862548828,29.93000030517578,68.44000244140625,0.0,0.5899999737739563,0.1500000059604644,0.8799999952316284,15.567130088806152,208832.734375,351.0416564941406,19.690000534057617,79.38999938964844,0.0199999995529651,0.0,0.0599999986588954,0.8399999737739563,15.12586784362793,219848.4375,77.77777862548828,2.2259041307205045,96.92898631095886,0.0886145868299839,0.1652604242165871,0.0132558142836828,0.5781117601139767,15.458622932434082,219426.875,80.20832824707031,2.0754702559613136,97.25803136825562,0.0899513924623736,0.0057986113760204,0.0004651162906554,0.5702846162603035,15.335647583007812
510658,0,80,248,0,764,0,0,572,59,0,0,0,0,1173,5,2000,213111.859375,304.5138854980469,20.01000022888184,79.0,0.0099999997764825,0.0,0.0799999982118606,0.7900000214576721,15.277777671813965,228825.5,906.5972290039062,0.6600000262260437,71.97000122070312,0.0,24.170000076293945,2.3399999141693115,0.8600000143051147,15.458622932434082,221422.171875,123.95833587646484,24.31999969482422,74.01000213623047,0.0,0.6299999952316284,0.1500000059604644,0.8999999761581421,15.697338104248049,213437.46875,302.4305419921875,20.01000022888184,79.0,0.0099999997764825,0.0,0.0799999982118606,0.7900000214576721,15.350114822387695,219004.484375,88.19445037841797,17.858303528239293,80.15544451374502,0.0272565314572773,0.9693587047187276,0.0969358617506231,0.9018267888756974,15.400752067565918,215702.984375,98.6111068725586,18.40999984741211,80.66999816894531,0.0299999993294477,0.0,0.0,0.8999999761581421,15.350114822387695
510659,0,21,234,118,802,0,0,614,88,0,0,0,0,1221,34,1370,210268.78125,413.5416564941406,19.799999237060547,79.25,0.0199999995529651,0.0,0.050000000745058,0.6399999856948853,15.14756965637207,226282.359375,842.0138549804688,1.2400000095367432,73.75,0.0299999993294477,21.209999084472656,2.9100000858306885,0.8700000047683716,15.51649284362793,220058.921875,151.73609924316406,28.200000762939453,69.18000030517578,0.0,1.5199999809265137,0.2199999988079071,0.8799999952316284,15.634645462036133,209938.265625,410.4166870117188,19.799999237060547,79.25,0.0199999995529651,0.0,0.050000000745058,0.6416901266071158,15.299479484558104,216880.25,114.1038203817756,2.6329712409798693,95.64502688121055,0.087902334236543,0.9930854600489312,0.0544789337001727,0.5865188310389509,15.335647583007812,213762.59375,114.36632251739502,2.6777605988630437,96.18309564622209,0.0899001145601008,0.4663374005888201,0.0025942349381034,0.5803104046310923,15.444154739379885
510660,0,171,267,142,734,0,0,0,69,0,0,0,0,1192,32,1165,196497.109375,365.27777099609375,19.739999771118164,79.13999938964844,0.0099999997764825,0.1299999952316284,0.0900000035762786,0.6399999856948853,15.169270515441896,221212.984375,719.0972290039062,7.800000190734863,74.86000061035156,0.0099999997764825,15.520000457763672,0.8899999856948853,0.9200000166893004,15.625,220374.28125,153.125,24.96999931335449,72.43000030517578,0.0,1.4500000476837158,0.270000010728836,0.8799999952316284,15.581597328186035,195078.34375,360.0694274902344,19.739999771118164,79.13999938964844,0.0099999997764825,0.1299999952316284,0.0900000035762786,0.6414906689839334,15.241609573364258,213003.203125,351.3888854980469,18.25538755606901,79.26800130208333,0.0206666662047306,1.3135674735755003,0.2107393638043218,0.9317375471102772,15.480324745178224,213654.28125,210.06944274902344,18.989999771118164,79.94000244140625,0.0299999993294477,0.0,0.1299999952316284,0.9100000262260436,15.328414916992188
510662,0,238,323,191,790,0,0,0,213,0,0,0,0,1086,52,1515,217838.71875,273.2638854980469,19.479999542236328,79.58000183105469,0.0299999993294477,0.0,0.0199999995529651,0.8899999856948853,15.024595260620115,218792.984375,580.5555419921875,13.84000015258789,77.98999786376953,0.0073972601086309,6.460000038146973,0.7200000286102295,0.9900000095367432,15.45138931274414,213003.203125,165.625,23.979999542236328,71.55999755859375,0.0,3.259999990463257,0.3100000023841858,0.8799999952316284,15.539640426635742,217838.71875,273.2638854980469,19.479999542236328,79.58000183105469,0.0299999993294477,0.0,0.0199999995529651,0.8899999856948853,15.024595260620115,214627.140625,269.4444274902344,16.329999923706055,77.63999938964844,0.0,4.409999847412109,0.6299999952316284,0.9900000095367432,15.556430576228294,211038.0,157.98611450195312,18.670000076293945,79.94000244140625,0.0299999993294477,0.0,0.4300000071525574,0.9200000166893004,15.415220260620115
510664,0,127,248,130,734,0,0,0,36,0,0,0,0,1200,118,4515,222256.953125,155.90277099609375,19.670000076293945,79.3499984741211,0.0199999995529651,0.0,0.0599999986588954,0.8999999761581421,15.01736068725586,230237.390625,718.75,8.819999694824219,79.66000366210938,0.0599999986588954,9.149999618530272,1.340000033378601,0.959999978542328,15.704572677612305,226384.640625,23.98648705353608,27.26000022888184,71.6500015258789,0.0,0.1199999973177909,0.0799999982118606,0.8899999856948853,15.487557411193848,222984.8125,154.51388549804688,19.670000076293945,79.3499984741211,0.0199999995529651,0.0,0.0599999986588954,0.8999999761581421,15.089699745178224,240081.0,26.4753944974711,9.529999732971191,78.45999908447266,0.0099999997764825,10.09000015258789,0.949999988079071,0.949999988079071,15.552661895751951,241043.25,27.994791269302368,2.540425467998424,96.37290437759891,0.097096775628386,0.3254838758899314,0.030319148555715,0.6402127609608022,15.509260177612305
510665,0,206,203,237,748,485,0,0,106,376,0,0,0,1178,83,716,228926.640625,271.1805725097656,19.0,80.04000091552734,0.050000000745058,0.0099999997764825,0.0399999991059303,0.8700000047683716,15.183737754821776,225667.734375,722.2222290039062,8.699999809265137,78.9000015258789,0.0199999995529651,10.40999984741211,1.0199999809265137,0.949999988079071,15.675637245178224,227913.234375,90.50775641899604,25.190000534057617,73.19000244140625,0.0,0.6399999856948853,0.0799999982118606,0.8999999761581421,15.67473292350769,228319.140625,271.1805725097656,19.0,80.04000091552734,0.050000000745058,0.0099999997764825,0.0399999991059303,0.8700000047683716,15.263310432434082,219532.34375,293.75,16.790000915527344,79.44000244140625,0.0,2.4100000858306885,0.2899999916553497,1.059999942779541,15.480324745178224,222152.75,178.81944274902344,15.779999732971191,82.79000091552734,0.0700000002980232,0.4300000071525574,0.0799999982118606,0.8500000238418579,15.436922073364258
