NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,O2_start_Продувка,V_start_Продувка,T_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка
510528,0,181,279,150,768,305,0,0,70,0,0,0,0,1106,60,596,19.25,219426.875,342.3611145019531,79.7699966430664,0.0599999986588954,0.0,0.050000000745058,0.8700000047683716,15.292244911193848,228116.28125,730.9027709960938,11.890000343322754,79.27999877929688,0.0199999995529651,7.110000133514404,0.6700000166893005,1.0299999713897705,15.697338104248049
510529,0,160,304,150,740,0,0,0,0,0,0,0,0,1056,759,1342,19.75,222465.15625,381.5972290039063,79.30999755859375,0.050000000745058,0.0,0.0,0.8799999952316284,15.34288215637207,226589.03125,718.4027709960938,12.75,78.56999969482422,0.0199999995529651,7.050000190734863,0.5799999833106995,1.0399999618530271,15.523727416992188
510530,0,147,292,169,988,0,0,0,40,0,1461,0,0,1049,58,1300,19.06999969482422,220898.84375,445.8333435058594,80.01000213623047,0.0199999995529651,0.0,0.0,0.8999999761581421,15.335647583007812,226895.3125,813.1943969726562,6.760000228881836,79.58000183105469,0.0700000002980232,11.539999961853027,1.0099999904632568,1.0499999523162842,15.747974395751951
510531,0,105,284,118,736,0,0,0,51,0,0,1207,0,1108,199,1917,19.989999771118164,223192.328125,415.625,79.05000305175781,0.0099999997764825,0.0,0.050000000745058,0.8999999761581421,15.292244911193848,229229.78125,826.0416870117188,6.829999923706055,79.37000274658203,0.0299999993294477,11.529999732971191,1.25,0.9900000095367432,15.51649284362793
510532,0,143,189,113,742,0,291,0,41,0,0,0,0,1073,178,1278,19.88999938964844,217838.71875,415.27777099609375,79.1500015258789,0.0199999995529651,0.0,0.050000000745058,0.8899999856948853,15.34288215637207,224742.65625,814.2361450195312,6.559999942779541,78.98999786376953,0.0299999993294477,12.130000114440918,1.2699999809265137,1.0199999809265137,15.704572677612305
510533,0,182,271,111,984,227,0,0,122,0,0,0,0,1100,65,1311,19.40999984741211,222984.8125,367.7083129882813,79.56999969482422,0.050000000745058,0.0,0.0799999982118606,0.8899999856948853,15.379050254821776,225257.0625,795.4861450195312,6.389999866485596,78.54000091552734,0.0700000002980232,12.770000457763672,1.2100000381469729,1.0299999713897705,15.704572677612305
510535,0,164,344,174,764,0,0,0,0,0,0,0,0,1056,394,1684,19.21999931335449,220058.921875,436.4583435058594,79.77999877929688,0.050000000745058,0.0,0.0799999982118606,0.8700000047683716,14.482060432434082,228116.28125,833.3333129882812,1.399999976158142,77.61000061035156,0.050000000745058,18.1200008392334,1.850000023841858,0.9700000286102296,15.668402671813965
510536,0,149,305,148,748,181,1413,0,22,0,3281,0,0,1094,22,1297,18.649999618530277,225154.28125,220.48611450195312,80.33999633789062,0.0399999991059303,0.0,0.0700000002980232,0.8999999761581421,15.219907760620115,228217.75,629.1666870117188,13.279999732971191,79.26000213623047,0.0,5.809999942779541,0.5899999737739563,1.0499999523162842,15.66117000579834
510537,0,146,181,152,744,0,0,0,90,0,0,0,0,1084,79,1271,19.709999084472656,227201.171875,345.1388854980469,79.38999938964844,0.0299999993294477,0.0,0.0,0.8799999952316284,14.916088104248049,226589.03125,744.7916259765625,9.260000228881836,78.48999786376953,0.0099999997764825,10.369999885559082,0.8199999928474426,1.0399999618530271,15.559895515441896
510538,0,143,226,108,738,0,0,0,61,0,0,0,0,1066,67,622,19.13999938964844,222984.8125,418.4028015136719,79.86000061035156,0.0199999995529651,0.0,0.0,0.9800000190734864,15.306713104248049,226895.3125,702.7777709960938,12.0,79.2300033569336,0.0,7.010000228881836,0.6899999976158142,1.0800000429153442,15.480324745178224
510539,0,182,213,203,744,0,0,0,0,0,0,0,0,1111,259,1488,19.030000686645508,228724.3125,255.55555725097656,80.04000091552734,0.0299999993294477,0.0,0.0,0.8999999761581421,15.111400604248049,227303.03125,677.0833129882812,12.399999618530272,79.12999725341797,0.0099999997764825,6.849999904632568,0.5799999833106995,1.0299999713897705,15.668402671813965
510540,0,306,266,116,750,167,0,0,42,0,0,0,0,1132,61,538,19.81999969482422,222673.15625,379.1666564941406,79.2300033569336,0.0099999997764825,0.0,0.050000000745058,0.8899999856948853,15.364583015441896,218475.359375,720.1388549804688,5.389999866485596,73.37000274658203,0.0,18.989999771118164,1.2400000095367432,1.0199999809265137,15.66117000579834
510541,0,170,251,118,738,0,0,398,68,0,0,0,0,1061,71,750,19.739999771118164,216880.25,419.7916870117188,79.25,0.0199999995529651,0.0,0.0700000002980232,0.7400000095367432,15.263310432434082,219110.15625,577.0833740234375,12.75,76.61000061035156,0.0,9.029999732971191,0.5199999809265137,1.100000023841858,15.71180534362793
510542,2199,248,254,90,748,0,0,0,83,0,0,0,0,1160,524,2521,19.649999618530277,222569.171875,393.75,79.43000030517578,0.0099999997764825,0.0,0.0399999991059303,0.8799999952316284,15.263310432434082,229128.796875,761.8056030273438,8.880000114440918,79.94999694824219,0.050000000745058,9.1899995803833,0.9399999976158142,1.0,15.697338104248049
510543,0,219,388,101,732,0,0,0,59,0,0,0,0,1175,73,1058,19.51000022888184,214734.984375,437.1528015136719,79.52999877929688,0.0199999995529651,0.0,0.0599999986588954,0.8799999952316284,15.313947677612305,223606.796875,758.3333129882812,9.479999542236328,80.13999938964844,0.050000000745058,8.260000228881836,1.090000033378601,0.9800000190734864,15.639467239379885
510544,0,991,223,98,790,0,0,1415,0,0,0,0,0,1187,0,424,19.21999931335449,224020.5,319.7916564941406,79.94000244140625,0.0299999993294477,0.0199999995529651,0.0,0.7900000214576721,15.118635177612305,219953.703125,614.5833740234375,10.59000015258789,78.8499984741211,0.0599999986588954,8.789999961853027,0.6899999976158142,1.0299999713897705,15.697338104248049
510546,0,158,198,100,730,0,0,0,0,0,0,0,0,1182,224,1912,19.18000030517578,219848.4375,365.9722290039063,79.81999969482422,0.0099999997764825,0.0299999993294477,0.0,0.9800000190734864,15.183737754821776,225154.28125,644.7916870117188,12.260000228881836,80.0199966430664,0.0099999997764825,6.0,0.6899999976158142,1.0299999713897705,15.66117000579834
510547,0,181,224,109,758,365,0,0,78,0,0,0,0,1156,65,805,19.21999931335449,215380.78125,295.1388854980469,79.88999938964844,0.0099999997764825,0.0,0.0099999997764825,0.8700000047683716,15.292244911193848,225154.28125,850.6943969726562,2.869999885559082,77.94999694824219,0.0099999997764825,16.3799991607666,1.8600000143051147,0.9399999976158142,15.66117000579834
510548,0,187,197,100,742,0,0,0,83,0,0,0,0,1178,42,2270,19.93000030517578,220374.28125,357.2916564941406,79.16999816894531,0.0199999995529651,0.0,0.0,0.8799999952316284,15.111400604248049,224227.078125,800.6944580078125,8.779999732971191,80.55999755859375,0.0199999995529651,8.6899995803833,0.9700000286102296,0.9800000190734864,15.697338104248049
510549,0,78,213,121,722,236,0,0,79,0,0,0,0,1164,72,1308,19.780000686645508,221108.3125,275.6944580078125,79.33000183105469,0.0099999997764825,0.0,0.0199999995529651,0.8700000047683716,15.313947677612305,219004.484375,643.75,12.670000076293944,80.0,0.0299999993294477,5.739999771118164,0.5600000023841858,1.0,15.690104484558104
510550,0,189,358,165,714,0,0,0,74,0,0,1197,0,1215,135,3359,19.84000015258789,220479.28125,462.15277099609375,79.22000122070312,0.0599999986588954,0.0,0.0399999991059303,0.8999999761581421,15.154802322387695,235309.09375,704.8611450195312,12.5600004196167,81.16999816894531,0.0299999993294477,4.619999885559082,0.5899999737739563,1.0299999713897705,15.726272583007812
510551,0,173,248,126,712,0,0,0,28,0,1435,0,0,1167,157,1939,18.8700008392334,224020.5,329.5138854980469,80.0999984741211,0.0299999993294477,0.0,0.1099999994039535,0.8799999952316284,15.053529739379885,213979.046875,831.5972290039062,0.5699999928474426,73.12999725341797,0.050000000745058,21.21999931335449,4.150000095367432,0.8899999856948853,15.639467239379885
510552,0,163,272,124,720,0,0,0,66,0,0,0,0,1135,45,946,19.81999969482422,223606.796875,312.1527709960937,79.20999908447266,0.0099999997764825,0.0,0.0599999986588954,0.8899999856948853,15.219907760620115,224227.078125,815.9722290039062,3.490000009536743,80.58999633789062,0.0299999993294477,13.479999542236328,1.3899999856948853,1.0199999809265137,15.480324745178224
510553,0,169,255,149,716,0,0,194,96,0,0,0,0,1187,57,1318,19.5,224536.5625,286.1111145019531,79.51000213623047,0.0299999993294477,0.0,0.0700000002980232,0.8799999952316284,15.046297073364258,219848.4375,627.4305419921875,12.640000343322754,81.37999725341797,0.0399999991059303,4.21999979019165,0.6899999976158142,1.0299999713897705,15.639467239379885
510554,0,395,262,221,750,0,0,0,84,0,626,0,0,1153,46,985,19.149999618530277,222984.8125,367.7083129882813,79.87999725341797,0.0399999991059303,0.0,0.0599999986588954,0.8600000143051147,15.010127067565918,219004.484375,684.0277709960938,11.199999809265137,79.87000274658203,0.0399999991059303,7.03000020980835,0.8500000238418579,1.0199999809265137,15.66117000579834
510555,0,99,300,133,724,0,0,283,75,0,3313,0,0,1179,65,3954,18.61000061035156,227608.328125,289.9305725097656,80.44000244140625,0.0299999993294477,0.0,0.0199999995529651,0.8999999761581421,15.118635177612305,224639.625,595.4861450195312,13.949999809265137,80.62999725341797,0.0199999995529651,3.9800000190734863,0.3700000047683716,1.0399999618530271,15.444154739379885
510558,0,153,280,122,724,0,0,0,70,0,637,0,0,1213,61,1441,19.489999771118164,221108.3125,249.65277099609372,79.48999786376953,0.0199999995529651,0.0399999991059303,0.0599999986588954,0.5400000214576721,15.205439567565918,221526.6875,734.0277709960938,10.470000267028809,81.87000274658203,0.0599999986588954,5.909999847412109,0.6600000262260437,1.0299999713897705,15.66117000579834
510560,0,88,599,0,748,286,2449,0,206,0,0,1205,0,1230,41,4280,19.299999237060547,207721.328125,189.2360992431641,79.73999786376953,0.050000000745058,0.0,0.0,0.8799999952316284,15.306713104248049,216880.25,755.2083740234375,8.640000343322754,77.98999786376953,0.0299999993294477,11.6899995803833,0.699999988079071,0.959999978542328,15.726272583007812
510561,0,37,217,268,788,0,855,0,184,0,0,0,0,1174,221,954,19.770000457763672,205818.15625,444.7916564941406,79.25,0.0299999993294477,0.0,0.0299999993294477,0.9100000262260436,15.12586784362793,208166.59375,626.7361450195312,13.329999923706056,80.1500015258789,0.0599999986588954,4.960000038146973,0.4399999976158142,1.0700000524520874,15.776909828186035
510563,0,96,269,151,762,0,0,0,235,0,0,0,0,1219,636,1161,19.21999931335449,178859.5625,354.5138854980469,79.80999755859375,0.0599999986588954,0.0,0.0399999991059303,0.8700000047683716,15.06076431274414,227811.640625,776.3888549804688,10.829999923706056,81.87999725341797,0.050000000745058,5.670000076293945,0.6100000143051147,0.959999978542328,15.78414249420166
510564,0,607,248,0,764,583,0,1462,227,0,0,0,0,1249,292,2918,19.71999931335449,199652.484375,435.7638854980469,79.33999633789062,0.0399999991059303,0.0,0.0099999997764825,0.8899999856948853,15.154802322387695,221735.578125,657.6388549804688,12.43000030517578,80.22000122070312,0.050000000745058,5.630000114440918,0.6899999976158142,0.9800000190734864,15.73350715637207
510565,163,14,194,156,830,0,0,0,225,0,0,0,0,1285,724,1889,19.75,207498.3125,302.7777709960937,79.19999694824219,0.050000000745058,0.0,0.1000000014901161,0.8999999761581421,15.111400604248049,233432.53125,846.1806030273438,3.930000066757202,84.2300033569336,0.1099999994039535,9.699999809265137,1.059999942779541,0.9800000190734864,15.747974395751951
510566,0,306,247,211,786,156,0,0,211,0,0,0,0,1229,152,1052,19.59000015258789,193170.421875,530.2083740234375,79.44000244140625,0.0299999993294477,0.0,0.0399999991059303,0.7599999904632568,15.277777671813965,213654.28125,760.7638549804688,7.949999809265137,81.68000030517578,0.1400000005960464,8.329999923706055,0.9100000262260436,0.9900000095367432,15.813077926635742
510567,0,186,263,145,738,0,0,0,80,0,0,0,0,1208,42,1062,19.690000534057617,203100.96875,444.0971984863281,79.4000015258789,0.0099999997764825,0.0,0.0199999995529651,0.8799999952316284,15.183737754821776,227608.328125,846.875,3.150000095367432,79.69000244140625,0.0299999993294477,14.65999984741211,1.4900000095367432,0.9900000095367432,15.740739822387695
510568,0,159,223,105,736,0,0,0,227,0,4110,0,0,1208,60,1902,19.770000457763672,201269.125,373.6111145019531,79.30000305175781,0.0099999997764825,0.0,0.0799999982118606,0.8500000238418579,15.25607681274414,211038.0,609.7222290039062,12.56999969482422,80.76000213623047,0.050000000745058,4.989999771118164,0.5299999713897705,1.1100000143051147,15.747974395751951
510569,0,156,235,137,732,262,0,0,81,0,0,0,0,1170,67,742,19.32999992370605,214734.984375,363.1944580078125,79.61000061035156,0.0399999991059303,0.0,0.1400000005960464,0.8799999952316284,15.313947677612305,216452.890625,653.125,12.020000457763672,80.8499984741211,0.0700000002980232,5.440000057220459,0.550000011920929,1.059999942779541,15.762442588806152
510570,2274,181,208,108,736,0,4005,0,120,0,0,0,0,1231,82,3214,19.690000534057617,202530.28125,332.2916564941406,79.33999633789062,0.0199999995529651,0.0,0.050000000745058,0.8999999761581421,15.133102416992188,221944.265625,845.1388549804688,1.2000000476837158,81.58999633789062,0.0399999991059303,14.779999732971191,1.4299999475479126,0.959999978542328,15.740739822387695
510571,0,119,226,0,762,1231,0,0,28,0,0,0,0,1134,14,1740,18.8700008392334,212459.140625,361.8055725097656,80.1500015258789,0.1000000014901161,0.0,0.0099999997764825,0.8700000047683716,15.06076431274414,214303.34375,611.8056030273438,13.75,78.94999694824219,0.0405185176266564,5.699999809265137,0.5099999904632568,1.0399999618530271,15.762442588806152
510572,711,186,315,112,746,0,0,0,109,0,0,0,0,1119,48,4618,18.940000534057617,225565.140625,363.5416870117188,80.12000274658203,0.0399999991059303,0.0,0.0099999997764825,0.8799999952316284,15.082465171813965,214842.75,684.375,11.81999969482422,78.75,0.0199999995529651,7.579999923706055,0.75,1.0700000524520874,15.762442588806152
510573,0,170,227,119,730,107,0,0,132,0,0,0,0,1125,65,1011,19.540000915527344,203100.96875,329.5138854980469,79.51000213623047,0.0399999991059303,0.0,0.0299999993294477,0.8799999952316284,15.335647583007812,209165.0,587.5,15.119999885559082,78.94999694824219,0.0,4.429999828338623,0.4399999976158142,1.059999942779541,15.776909828186035
510574,0,542,272,143,736,0,380,447,107,0,0,0,0,1230,112,2891,19.5,209717.625,241.6666717529297,79.54000091552734,0.050000000745058,0.0,0.0,0.8799999952316284,15.096932411193848,209717.625,558.6805419921875,13.1899995803833,80.05000305175781,0.0799999982118606,5.03000020980835,0.6000000238418579,1.0499999523162842,15.559895515441896
510575,0,177,270,164,752,0,0,0,98,0,0,0,0,1198,16,4011,19.450000762939453,225154.28125,350.3471984863281,79.61000061035156,0.0399999991059303,0.0199999995529651,0.0299999993294477,0.8700000047683716,15.046297073364258,223813.75,642.7083740234375,12.65999984741211,80.16999816894531,0.1299999952316284,5.440000057220459,0.6100000143051147,1.0099999904632568,15.581597328186035
510576,0,202,281,160,742,0,0,0,93,0,0,0,0,1129,54,1290,19.459999084472656,224123.8125,390.2778015136719,79.5999984741211,0.0299999993294477,0.0,0.0,0.8999999761581421,15.292244911193848,229734.140625,789.9306030273438,4.829999923706055,79.16000366210938,0.0399999991059303,13.630000114440918,1.3300000429153442,1.0099999904632568,15.805845260620115
510577,0,135,168,202,748,0,0,0,0,0,0,0,0,1140,204,1961,19.8700008392334,219321.34375,492.7083435058594,79.1500015258789,0.0199999995529651,0.0,0.0700000002980232,0.8899999856948853,15.082465171813965,227710.015625,743.0556030273438,8.470000267028809,78.20999908447266,0.0299999993294477,25.790000915527344,0.959999978542328,0.9900000095367432,14.53993034362793
510578,0,306,223,143,762,0,410,0,114,0,0,0,0,1112,86,1283,19.049999237060547,218898.75,373.6111145019531,79.94000244140625,0.0799999982118606,0.0,0.0299999993294477,0.8999999761581421,15.111400604248049,224845.625,643.75,12.119999885559082,78.37999725341797,0.0399999991059303,7.570000171661377,0.8199999928474426,1.059999942779541,15.78414249420166
510579,0,165,196,179,744,0,0,0,174,0,0,0,0,1120,206,6148,19.61000061035156,227303.03125,342.7083435058594,79.48999786376953,0.0199999995529651,0.0,0.0099999997764825,0.8700000047683716,15.12586784362793,227201.171875,717.013916015625,10.84000015258789,78.66999816894531,0.0399999991059303,8.520000457763672,0.9200000166893004,1.0099999904632568,15.776909828186035
510580,0,153,644,116,736,0,0,0,98,536,0,0,0,1053,142,1089,19.200000762939453,224536.5625,149.4791717529297,79.87000274658203,0.050000000745058,0.0,0.0099999997764825,0.8700000047683716,15.111400604248049,225565.140625,834.7222290039062,0.0,78.25,0.1099999994039535,17.270000457763672,3.400000095367432,0.959999978542328,15.73350715637207
510582,0,175,633,207,766,0,0,0,53,0,0,0,0,1110,111,2312,18.90999984741211,221003.609375,137.5,80.05000305175781,0.0900000035762786,0.0,0.0399999991059303,0.9100000262260436,15.190972328186035,229431.65625,710.0693969726562,10.720000267028809,78.26000213623047,0.0199999995529651,9.300000190734863,0.6899999976158142,1.0099999904632568,15.776909828186035
510583,715,198,476,157,734,0,0,0,73,595,0,0,0,1078,31,1987,19.11000061035156,217838.71875,147.56944274902344,79.93000030517578,0.0799999982118606,0.0199999995529651,0.0099999997764825,0.8600000143051147,15.190972328186035,223296.015625,640.9722290039062,13.979999542236328,78.86000061035156,0.0299999993294477,5.610000133514404,0.4799999892711639,1.0499999523162842,15.768228721618652
510584,743,232,347,139,732,0,0,0,225,0,0,0,0,1069,49,1503,18.809999465942383,218051.125,234.7222137451172,80.19999694824219,0.0700000002980232,0.0,0.0,0.9200000166893004,15.190972328186035,232936.171875,766.3193969726562,7.119999885559082,80.0,0.0399999991059303,10.579999923706056,1.2200000286102295,1.0299999713897705,15.80463949839274
510585,2298,286,329,118,754,0,0,0,0,0,0,1801,0,1180,116,2841,18.6299991607666,219953.703125,298.2638854980469,80.29000091552734,0.0399999991059303,0.0900000035762786,0.0799999982118606,0.8700000047683716,15.010127067565918,233729.8125,834.7222290039062,2.7699999809265137,75.87000274658203,0.050000000745058,18.520000457763672,1.840000033378601,0.949999988079071,15.769675254821776
510586,855,17,181,91,764,0,0,0,0,0,1424,0,0,1209,96,585,18.690000534057617,215058.140625,142.36111450195312,80.41999816894531,0.0099999997764825,0.0,0.0,0.8799999952316284,15.0390625,234125.640625,853.125,2.0199999809265137,77.54000091552734,0.0299999993294477,17.860000610351562,1.590000033378601,0.949999988079071,15.78414249420166
510587,2887,753,200,224,754,0,0,0,102,0,437,0,0,1124,102,2972,18.96999931335449,219637.75,317.7083435058594,80.05999755859375,0.0099999997764825,0.0199999995529651,0.1000000014901161,0.8799999952316284,15.12586784362793,239114.875,828.125,1.090000033378601,80.83000183105469,0.0799999982118606,15.079999923706056,1.950000047683716,0.9700000286102296,15.805845260620115
510589,688,102,435,150,732,0,0,0,109,0,0,0,0,1161,80,1462,19.200000762939453,218898.75,148.95834350585938,79.80999755859375,0.1099999994039535,0.0,0.0399999991059303,0.8700000047683716,15.024595260620115,235112.265625,827.7777709960938,2.0299999713897705,82.63999938964844,0.0700000002980232,12.4399995803833,1.830000042915344,0.9900000095367432,15.78414249420166
510590,0,25,18,142,736,0,0,1243,118,0,0,0,0,1230,36,1087,19.38999938964844,220164.078125,243.75,79.61000061035156,0.0299999993294477,0.0,0.0599999986588954,0.9100000262260436,15.14756965637207,222777.078125,839.236083984375,4.070000171661377,80.44999694824219,0.0099999997764825,13.539999961853027,0.949999988079071,0.9900000095367432,15.740739822387695
510592,233,38,335,187,740,0,0,0,140,0,0,0,0,1254,119,1816,19.420000076293945,215595.65625,363.1944580078125,79.55999755859375,0.1000000014901161,0.0,0.0,0.8799999952316284,15.183737754821776,229935.578125,851.3888549804688,0.7200000286102295,75.9800033569336,0.0299999993294477,20.71999931335449,1.6299999952316284,0.9200000166893004,15.697338104248049
510593,783,33,318,102,772,0,0,0,185,0,0,0,0,1231,59,983,19.3700008392334,217306.75,338.8888854980469,79.66999816894531,0.0399999991059303,0.0,0.0199999995529651,0.8999999761581421,15.089699745178224,216452.890625,807.2916870117188,0.0,56.150001525878906,0.4099999964237213,25.399999618530277,17.280000686645508,0.7599999904632568,15.58882999420166
510594,814,33,230,118,718,0,0,0,218,0,1122,0,0,1126,207,1670,19.170000076293945,216238.875,205.55555725097656,79.8499984741211,0.050000000745058,0.1899999976158142,0.0799999982118606,0.8899999856948853,15.00289249420166,224536.5625,775.6943969726562,9.630000114440918,78.7699966430664,0.0599999986588954,9.5,1.0199999809265137,1.0299999713897705,15.8203125
510595,0,190,219,122,738,0,0,0,121,0,3807,0,0,1082,105,1305,18.6200008392334,227099.25,200.34722900390625,80.37999725341797,0.050000000745058,0.0,0.0799999982118606,0.8700000047683716,15.07523250579834,214087.21875,500.3471984863281,16.639999389648438,78.93000030517578,0.0,3.119999885559082,0.270000010728836,1.0399999618530271,15.552661895751951
510596,352,51,204,120,720,0,1314,0,100,0,46,0,0,1167,92,1102,19.489999771118164,222256.953125,186.11111450195312,79.5,0.0299999993294477,0.0,0.1000000014901161,0.8799999952316284,15.190972328186035,228319.140625,768.75,7.619999885559082,82.0999984741211,0.1000000014901161,8.140000343322754,1.0199999809265137,1.0199999809265137,15.769675254821776
510597,0,189,238,139,710,0,0,0,118,0,4077,0,0,1159,63,780,18.770000457763672,221212.984375,152.7777862548828,80.25,0.0399999991059303,0.0199999995529651,0.0,0.9100000262260436,15.082465171813965,227811.640625,795.8333129882812,6.639999866485596,82.16999816894531,0.0799999982118606,9.109999656677246,0.9900000095367432,1.0199999809265137,15.747974395751951
510598,0,1472,242,170,770,0,0,1312,130,0,0,0,0,1116,102,856,19.600000381469727,223088.59375,330.20831298828125,79.44000244140625,0.0399999991059303,0.0,0.0,0.9200000166893004,15.06076431274414,227811.640625,768.75,9.029999732971191,79.05999755859375,0.050000000745058,9.75,1.090000033378601,1.0199999809265137,15.776909828186035
510599,0,248,210,123,720,0,0,0,68,0,0,0,0,1091,39,482,19.739999771118164,223503.25,232.2916717529297,79.36000061035156,0.050000000745058,0.0,0.0,0.8500000238418579,15.133102416992188,215273.28125,486.1111145019531,15.510000228881836,78.83000183105469,0.0,4.25,0.3600000143051147,1.0499999523162842,15.559895515441896
510600,0,156,178,158,982,0,0,0,160,0,0,0,0,1053,67,739,19.76000022888184,215810.28125,254.16665649414065,79.37000274658203,0.0199999995529651,0.0,0.0,0.8600000143051147,15.205439567565918,217306.75,460.0694274902344,16.299999237060547,78.88999938964844,0.0,3.4800000190734863,0.2399999946355819,1.0800000429153442,14.937789916992188
510601,0,97,230,150,794,0,0,0,218,0,0,0,0,1114,103,2980,19.5,217200.203125,347.9166564941406,79.58999633789062,0.0599999986588954,0.0,0.0,0.8500000238418579,15.219907760620115,216666.671875,543.4027709960938,15.18000030517578,78.36000061035156,0.0,5.110000133514404,0.3400000035762787,1.0099999904632568,15.40798568725586
510602,0,127,240,147,716,437,0,0,202,0,0,0,0,1123,64,1242,19.82999992370605,224845.625,279.8611145019531,79.19999694824219,0.0299999993294477,0.0,0.0599999986588954,0.8899999856948853,15.292244911193848,231340.6875,763.5416259765625,7.949999809265137,78.91000366210938,0.050000000745058,11.149999618530272,0.9300000071525574,1.0099999904632568,15.849247932434082
510603,1856,194,647,141,744,0,0,0,92,0,352,0,0,1023,20,1699,18.61000061035156,212022.875,113.19444274902344,80.5199966430664,0.0399999991059303,0.0,0.0,0.8299999833106995,15.082465171813965,225667.734375,703.125,12.449999809265137,79.6500015258789,0.050000000745058,6.050000190734863,0.7599999904632568,1.0399999618530271,15.8203125
510604,1893,111,158,222,742,0,0,0,144,0,0,0,0,1132,71,847,18.84000015258789,219953.703125,115.97222137451172,80.08000183105469,0.0799999982118606,0.0,0.1299999952316284,0.8799999952316284,15.118635177612305,224123.8125,703.125,10.729999542236328,78.77999877929688,0.0700000002980232,8.569999694824219,0.8199999928474426,1.0299999713897705,15.819508658515083
510605,1678,87,135,121,732,0,0,0,87,0,0,0,0,1078,116,1489,18.8700008392334,220374.28125,182.63888549804688,80.2300033569336,0.0199999995529651,0.0,0.0,0.8700000047683716,15.089699745178224,222673.15625,665.2777709960938,13.390000343322754,81.08999633789062,0.0700000002980232,3.9600000381469727,0.4799999892711639,1.0099999904632568,15.805845260620115
510608,0,233,261,130,846,0,0,0,0,0,48033,0,0,1141,72,562,19.86000061035156,199536.5,378.4721984863281,79.16000366210938,0.0199999995529651,0.0,0.0599999986588954,0.8899999856948853,15.299479484558104,231340.6875,775.6943969726562,8.569999694824219,77.94999694824219,0.0099999997764825,11.5,1.0099999904632568,0.9700000286102296,15.78414249420166
510609,0,156,267,108,732,0,0,0,58,0,0,0,0,1178,79,981,19.57999992370605,231240.609375,242.70834350585935,79.37999725341797,0.0199999995529651,0.0,0.1000000014901161,0.9200000166893004,15.263310432434082,240658.8125,786.1111450195312,10.300000190734863,81.37000274658203,0.0799999982118606,6.440000057220459,0.8199999928474426,0.9800000190734864,15.523727416992188
510614,0,46,251,154,734,0,0,0,50,0,0,0,0,1201,171,1249,19.479999542236328,225770.28125,359.0277709960937,79.56999969482422,0.0299999993294477,0.0,0.0099999997764825,0.9100000262260436,15.328414916992188,216773.484375,639.2361450195312,13.90999984741211,80.04000091552734,0.0,4.550000190734863,0.4900000095367431,1.0099999904632568,15.436922073364258
510616,0,1712,258,157,726,0,0,1664,56,0,0,0,0,1213,39,836,19.489999771118164,221631.140625,255.9027862548828,79.51000213623047,0.0399999991059303,0.0,0.0399999991059303,0.9200000166893004,15.292244911193848,218051.125,593.75,13.899999618530272,78.88999938964844,0.050000000745058,5.590000152587891,0.5400000214576721,1.0299999713897705,15.51649284362793
510622,0,677,209,144,742,0,0,0,93,0,0,0,0,973,129,1451,20.11000061035156,211585.734375,234.7222137451172,78.9800033569336,0.0099999997764825,0.0,0.0,0.7215652455454287,15.219907760620115,226384.640625,685.7638549804688,11.380000114440918,76.58000183105469,0.0099999997764825,10.18000030517578,0.8199999928474426,1.0299999713897705,15.581597328186035
510623,0,78,195,186,806,0,0,0,150,0,0,0,0,1158,125,964,19.88999938964844,218475.359375,312.5,79.20999908447266,0.0099999997764825,0.0099999997764825,0.0199999995529651,0.8799999952316284,15.299479484558104,222256.953125,866.6666259765625,0.5600000023841858,71.80999755859375,0.0099999997764825,23.3700008392334,3.319999933242798,0.9399999976158142,15.530960083007812
510624,882,100,214,109,884,0,377,0,120,0,0,0,0,1248,167,827,19.06999969482422,211913.6875,263.5416564941406,79.93000030517578,0.0799999982118606,0.0,0.0,0.7313423008726747,15.118635177612305,226793.265625,769.4444580078125,9.529999732971191,80.0,0.0199999995529651,8.539999961853027,0.8999999761581421,1.0099999904632568,15.697338104248049
510626,0,192,260,155,822,0,0,0,89,0,0,0,0,1110,96,712,20.07999992370605,208055.375,223.95834350585935,78.94999694824219,0.0199999995529651,0.0,0.0399999991059303,0.9100000262260436,15.162036895751951,220374.28125,862.8472290039062,0.0,74.5,0.0599999986588954,20.030000686645508,4.46999979019165,0.9399999976158142,15.422452926635742
510627,0,8,234,162,740,0,0,873,99,0,0,0,0,1106,203,2503,19.75,208277.78125,457.9861145019531,79.33999633789062,0.0199999995529651,0.0099999997764825,0.0,0.8799999952316284,15.169270515441896,216131.8125,834.7222290039062,0.0,54.0,0.1899999976158142,25.8700008392334,19.18000030517578,0.7699999809265137,15.545427322387695
