NPLV,NOP_Вхождение в гр.МНЛЗ,NOP_Завалка лома,NOP_Заливка чугуна,NOP_Наведение гарнисажа,NOP_Нагрев лома,NOP_Наложение продувки,NOP_Неиспр. электр. обор,NOP_Обрыв горловины,NOP_Осмотр конвертера,NOP_Отсутствие O2,NOP_Отсутствие чугуна,NOP_Подварка  футеровки,NOP_Полусухое торкрет.,NOP_Продувка,NOP_Слив шлака,NOP_межпл. простой,V_start_Продувка,T_start_Продувка,O2_start_Продувка,N2_start_Продувка,H2_start_Продувка,CO2_start_Продувка,CO_start_Продувка,AR_start_Продувка,O2_pressure_start_Продувка,V_end_Продувка,T_end_Продувка,O2_end_Продувка,N2_end_Продувка,H2_end_Продувка,CO2_end_Продувка,CO_end_Продувка,AR_end_Продувка,O2_pressure_end_Продувка,V_start_Заливка чугуна,T_start_Заливка чугуна,O2_start_Заливка чугуна,N2_start_Заливка чугуна,H2_start_Заливка чугуна,CO2_start_Заливка чугуна,CO_start_Заливка чугуна,AR_start_Заливка чугуна,O2_pressure_start_Заливка чугуна,V_end_Заливка чугуна,T_end_Заливка чугуна,O2_end_Заливка чугуна,N2_end_Заливка чугуна,H2_end_Заливка чугуна,CO2_end_Заливка чугуна,CO_end_Заливка чугуна,AR_end_Заливка чугуна,O2_pressure_end_Заливка чугуна
510289,0,173,224,164,740,0,0,0,41,0,0,0,0,1136,71,559,198839.21875,553.4722290039062,20.020000457763672,79.02999877929688,0.0199999995529651,0.0,0.0399999991059303,0.9200000166893004,15.263310432434082,212132.03125,742.7083129882812,9.5,82.16999816894531,0.2199999988079071,6.440000057220459,0.6399999856948853,1.0399999618530271,15.581597328186035,212350.15625,202.77777099609372,24.190000534057617,71.05999755859375,0.0,3.630000114440918,0.2399999946355819,0.8899999856948853,15.66117000579834,199768.390625,554.5138549804688,20.020000457763672,79.02999877929688,0.0199999995529651,0.0,0.0399999991059303,0.9200000166893004,15.335647583007812
510290,0,153,279,294,754,0,0,0,0,0,0,0,0,1081,245,1903,203670.03125,391.3194580078125,19.3799991607666,79.66999816894531,0.0299999993294477,0.0,0.0299999993294477,0.8999999761581421,15.263310432434082,218792.984375,831.25,3.7200000286102295,81.3499984741211,0.0799999982118606,12.470000267028809,1.3899999856948853,0.9800000190734864,15.849247932434082,209275.65625,215.2777862548828,21.1299991607666,72.91999816894531,0.0,4.730000019073486,0.3300000131130218,0.8899999856948853,15.530960083007812,204350.828125,392.7083435058594,19.3799991607666,79.66999816894531,0.0299999993294477,0.0,0.0299999993294477,0.8999999761581421,15.328414916992188
510291,0,135,227,213,744,0,0,0,0,0,0,0,0,1117,252,1294,210378.84375,514.2361450195312,19.38999938964844,79.69999694824219,0.0399999991059303,0.0,0.0,0.8700000047683716,15.335647583007812,213545.890625,818.0556030273438,1.7100000381469729,82.62999725341797,0.0700000002980232,13.09000015258789,1.5399999618530271,0.959999978542328,15.747974395751951,205255.03125,187.8472137451172,22.18000030517578,73.19999694824219,0.0,3.5,0.209999993443489,0.9100000262260436,15.632234573364258,211257.265625,515.625,19.38999938964844,79.69999694824219,0.0399999991059303,0.0,0.0,0.8700000047683716,15.40798568725586
510292,0,168,217,279,734,0,0,0,0,0,0,0,0,1100,621,1368,213545.890625,453.125,19.57999992370605,79.54000091552734,0.0199999995529651,0.0,0.0,0.8600000143051147,15.545427322387695,205480.484375,822.9166870117188,0.0,67.16999816894531,0.25,22.299999237060547,9.470000267028809,0.8199999928474426,15.870949745178224,209827.96875,186.45834350585935,24.049999237060547,71.43000030517578,0.0,3.400000095367432,0.2300000041723251,0.8799999952316284,15.530960083007812,213545.890625,453.125,19.57999992370605,79.54000091552734,0.0199999995529651,0.0,0.0,0.8600000143051147,15.545427322387695
510293,0,105,313,172,766,211,0,0,89,0,0,0,0,1163,190,4130,200115.703125,384.02777099609375,19.3700008392334,79.66000366210938,0.0399999991059303,0.0099999997764825,0.0199999995529651,0.9100000262260436,15.306713104248049,207163.375,831.9443969726562,1.850000023841858,83.95999908447266,0.0700000002980232,11.6899995803833,1.4600000381469729,0.9800000190734864,15.07523250579834,209165.0,280.2083435058594,23.75,71.37000274658203,0.0,3.809999942779541,0.1800000071525573,0.8999999761581421,15.668402671813965,200231.34375,383.3333435058594,19.3700008392334,79.66000366210938,0.0399999991059303,0.0099999997764825,0.0199999995529651,0.9100000262260436,15.364583015441896
510294,0,137,276,138,728,0,0,0,56,0,0,0,0,1379,155,1371,200346.921875,368.40277099609375,19.36000061035156,79.66999816894531,0.0299999993294477,0.0,0.0399999991059303,0.8899999856948853,14.048032760620115,208499.9375,874.6527709960938,0.0,74.6500015258789,0.0599999986588954,21.709999084472656,2.700000047683716,0.8899999856948853,12.92679500579834,204690.390625,187.8472137451172,28.299999237060547,68.44000244140625,0.0,2.0899999141693115,0.2800000011920929,0.8799999952316284,14.351852416992188,200115.703125,367.0138854980469,19.36000061035156,79.66999816894531,0.0299999993294477,0.0,0.0399999991059303,0.8899999856948853,14.113137245178224
510295,0,142,256,162,1044,0,0,0,140,1396,123,0,0,1117,422,4127,203783.65625,324.3055725097656,19.200000762939453,79.8499984741211,0.0299999993294477,0.0,0.050000000745058,0.8700000047683716,15.190972328186035,217413.234375,798.9583129882812,2.4201368828342384,70.37000274658203,0.2000000029802322,24.01000022888184,4.630000114440918,0.7900000214576721,11.856192588806152,216880.25,191.6666717529297,21.979999542236328,72.55999755859375,0.0,4.179999828338623,0.3799999952316284,0.8899999856948853,15.66117000579834,202986.953125,320.83331298828125,19.200000762939453,79.8499984741211,0.0299999993294477,0.0,0.050000000745058,0.8700000047683716,15.263310432434082
510296,0,180,254,0,720,0,0,0,160,621,0,0,0,1220,2,799,224123.8125,325.0,18.979999542236328,80.08000183105469,0.0299999993294477,0.0,0.0399999991059303,0.8799999952316284,13.852720260620115,222569.171875,720.4861450195312,6.650000095367432,82.3499984741211,0.0900000035762786,9.010000228881836,0.9399999976158142,0.959999978542328,12.152777671813965,217519.6875,91.55092366536458,26.46999931335449,72.4000015258789,0.0,0.1599999964237213,0.1000000014901161,0.8700000047683716,13.881654739379885,223813.75,325.34722900390625,18.979999542236328,80.08000183105469,0.0299999993294477,0.0,0.0399999991059303,0.8799999952316284,13.968460083007812
510297,0,141,290,138,738,0,0,0,51,1746,0,0,0,1192,107,2410,216238.875,408.3333435058594,19.51000022888184,79.55000305175781,0.0299999993294477,0.0,0.0299999993294477,0.8700000047683716,14.576099395751951,218051.125,739.9305419921875,4.769999980926514,83.33999633789062,0.1199999973177909,9.739999771118164,1.0499999523162842,0.9800000190734864,13.396989822387695,219637.75,110.80728816986084,27.96999931335449,70.2699966430664,0.0,0.6899999976158142,0.209999993443489,0.8600000143051147,14.156539916992188,215810.28125,408.6805725097656,19.51000022888184,79.55000305175781,0.0299999993294477,0.0,0.0299999993294477,0.8700000047683716,14.619502067565918
510299,0,206,300,176,722,0,0,0,41,396,0,0,0,1170,64,935,213220.453125,380.9028015136719,19.07999992370605,79.91999816894531,0.050000000745058,0.0,0.0399999991059303,0.8999999761581421,13.84548568725586,218369.359375,807.9861450195312,0.0,61.61000061035156,0.4699999988079071,24.690000534057617,12.470000267028809,0.7699999809265137,12.796585083007812,212350.15625,101.51143556482651,27.940000534057617,70.26000213623047,0.0,0.7799999713897705,0.1400000005960464,0.8799999952316284,13.8671875,212676.9375,381.9444580078125,19.07999992370605,79.91999816894531,0.050000000745058,0.0,0.0399999991059303,0.8999999761581421,13.90335750579834
510300,0,1623,224,162,722,0,0,1487,95,23,0,0,0,1167,41,1580,211257.265625,377.4305419921875,19.559999465942383,79.5199966430664,0.0199999995529651,0.0,0.050000000745058,0.8399999737739563,15.162036895751951,213545.890625,562.1527709960938,10.710000038146973,82.93000030517578,0.0900000035762786,4.630000114440918,0.6000000238418579,1.0399999618530271,15.552661895751951,213111.859375,144.7916717529297,25.18000030517578,72.0199966430664,0.0,1.6200000047683716,0.270000010728836,0.9100000262260436,15.66117000579834,211804.40625,378.125,19.559999465942383,79.5199966430664,0.0199999995529651,0.0,0.050000000745058,0.8399999737739563,15.234375
510301,0,741,302,172,722,0,0,672,77,0,0,0,0,1194,37,741,212676.9375,260.0694274902344,19.229999542236328,79.83999633789062,0.0299999993294477,0.0,0.0099999997764825,0.8899999856948853,15.364583015441896,219532.34375,742.7083129882812,5.920000076293945,83.2699966430664,0.1400000005960464,8.720000267028809,0.9399999976158142,1.0199999809265137,15.78414249420166,210268.78125,221.18055725097656,21.280000686645508,74.44000244140625,0.0,3.140000104904175,0.2199999988079071,0.9200000166893004,15.653935432434082,212676.9375,260.0694274902344,19.229999542236328,79.83999633789062,0.0299999993294477,0.0,0.0099999997764825,0.8899999856948853,15.364583015441896
510302,0,178,195,118,716,0,0,0,75,0,0,0,0,1159,36,741,215595.65625,420.8333435058594,19.57999992370605,79.51000213623047,0.0099999997764825,0.0,0.0199999995529651,0.8700000047683716,15.350114822387695,217944.953125,781.25,0.959999978542328,84.4800033569336,0.1400000005960464,12.020000457763672,1.4199999570846558,0.9800000190734864,15.747974395751951,212132.03125,210.4166717529297,24.450000762939453,72.33999633789062,0.0,2.049999952316284,0.270000010728836,0.8899999856948853,15.653935432434082,215273.28125,421.52777099609375,19.57999992370605,79.51000213623047,0.0099999997764825,0.0,0.0199999995529651,0.8700000047683716,15.415220260620115
510303,0,167,233,138,718,0,0,0,75,0,0,0,0,1157,76,1443,217413.234375,443.40277099609375,19.540000915527344,79.5,0.0399999991059303,0.0,0.0399999991059303,0.8899999856948853,15.386284828186035,221631.140625,615.9722290039062,10.100000381469728,83.2300033569336,0.1500000059604644,4.96999979019165,0.5299999713897705,1.0299999713897705,15.747974395751951,209827.96875,240.27777099609372,25.520000457763672,72.37999725341797,0.0,1.0,0.1899999976158142,0.8999999761581421,15.639467239379885,218475.359375,444.0971984863281,19.540000915527344,79.5,0.0399999991059303,0.0,0.0399999991059303,0.8899999856948853,15.458622932434082
510304,0,222,255,170,720,0,0,0,40,0,0,1286,0,1211,63,3893,207609.84375,441.3194274902344,19.459999084472656,79.5999984741211,0.0299999993294477,0.0,0.0399999991059303,0.8799999952316284,15.12586784362793,211585.734375,600.3472290039062,10.510000228881836,82.86000061035156,0.1000000014901161,5.090000152587891,0.4399999976158142,1.0,15.769675254821776,208166.59375,173.61111450195312,26.040000915527344,71.79000091552734,0.0,1.1100000143051147,0.1700000017881393,0.8899999856948853,15.60329818725586,206267.53125,441.3194274902344,19.459999084472656,79.5999984741211,0.0299999993294477,0.0,0.0399999991059303,0.8799999952316284,15.19820499420166
510305,0,190,285,114,726,524,0,0,82,0,0,0,0,1196,35,1361,211585.734375,420.8333435058594,18.8700008392334,80.2300033569336,0.0399999991059303,0.0,0.0099999997764825,0.8500000238418579,15.364583015441896,216238.875,790.2777709960938,1.25,83.62000274658203,0.1899999976158142,12.5,1.440000057220459,0.9900000095367432,15.776909828186035,210378.84375,95.51334755093444,28.170000076293945,69.94999694824219,0.0,0.7699999809265137,0.2199999988079071,0.8999999761581421,15.523727416992188,211038.0,421.52777099609375,18.8700008392334,80.2300033569336,0.0399999991059303,0.0,0.0099999997764825,0.8500000238418579,15.436922073364258
510306,0,274,242,127,722,259,0,0,73,0,0,0,0,1248,93,2903,216238.875,319.7916564941406,19.280000686645508,79.76000213623047,0.0299999993294477,0.0,0.0099999997764825,0.9100000262260436,15.183737754821776,214734.984375,759.375,5.210000038146973,84.58000183105469,0.1500000059604644,8.180000305175781,0.8700000047683716,1.0,14.699074745178224,206267.53125,135.06944274902344,24.540000915527344,72.73999786376953,0.0,1.600000023841858,0.2000000029802322,0.9200000166893004,15.840205669403076,215702.984375,319.4444274902344,19.280000686645508,79.76000213623047,0.0299999993294477,0.0,0.0099999997764825,0.9100000262260436,15.25607681274414
510307,0,175,262,137,722,179,0,0,124,0,0,0,0,1256,32,1082,210378.84375,387.5,19.3799991607666,79.63999938964844,0.0700000002980232,0.0,0.0199999995529651,0.8899999856948853,15.34288215637207,209607.21875,806.9444580078125,0.0,79.04000091552734,0.1800000071525573,17.709999084472656,2.140000104904175,0.9300000071525574,15.14756965637207,204010.703125,252.08334350585935,24.93000030517578,72.19999694824219,0.0,1.7599999904632568,0.2000000029802322,0.9200000166893004,14.547164916992188,210268.78125,387.15277099609375,19.3799991607666,79.63999938964844,0.0700000002980232,0.0,0.0199999995529651,0.8899999856948853,15.415220260620115
510308,0,162,323,75,744,103,0,0,30,0,565,0,0,1201,43,1633,208610.9375,479.1666564941406,19.21999931335449,79.79000091552734,0.0399999991059303,0.0,0.0599999986588954,0.8899999856948853,15.422452926635742,220164.078125,809.375,1.590000033378601,84.31999969482422,0.0799999982118606,11.890000343322754,1.149999976158142,0.9700000286102296,15.71180534362793,209386.234375,182.98611450195312,24.46999931335449,72.30000305175781,0.0,2.1700000762939453,0.1599999964237213,0.8999999761581421,15.523727416992188,209165.0,480.5555419921875,19.21999931335449,79.79000091552734,0.0399999991059303,0.0,0.0599999986588954,0.8899999856948853,15.494791984558104
510310,0,79,228,121,730,0,0,0,69,0,0,1230,0,1212,111,792,182193.421875,489.2361145019531,19.32999992370605,79.66999816894531,0.0399999991059303,0.0,0.0799999982118606,0.8799999952316284,15.190972328186035,216131.8125,739.5833129882812,5.96999979019165,82.58999633789062,0.1299999952316284,9.109999656677246,1.190000057220459,1.0099999904632568,15.769675254821776,210488.84375,290.625,20.89429793870153,74.57908907803622,0.0,3.3414875062044,0.2836363745376098,0.8892561847513373,15.632234573364258,181557.046875,482.2916564941406,19.32999992370605,79.66999816894531,0.0399999991059303,0.0,0.0799999982118606,0.8799999952316284,15.263310432434082
510311,0,63,286,92,706,0,0,0,196,0,0,0,0,1292,664,553,194840.875,644.4443969726562,19.26000022888184,79.80999755859375,0.0299999993294477,0.0,0.0299999993294477,0.8700000047683716,15.299479484558104,218263.34375,730.9027709960938,6.809999942779541,82.43000030517578,0.1099999994039535,8.720000267028809,0.9700000286102296,0.9700000286102296,15.747974395751951,208721.859375,147.22222900390625,25.09000015258789,72.26000213623047,0.0,1.4800000190734863,0.2599999904632568,0.8999999761581421,15.523727416992188,194840.875,644.4443969726562,19.26000022888184,79.80999755859375,0.0299999993294477,0.0,0.0299999993294477,0.8700000047683716,15.299479484558104
510312,0,19,186,103,748,0,0,1180,219,0,846,0,0,1245,25,3751,186339.0,480.5555419921875,19.479999542236328,79.62000274658203,0.0299999993294477,0.0,0.0,0.8700000047683716,15.299479484558104,204350.828125,664.9305419921875,7.579999923706055,81.27999877929688,0.1599999964237213,9.15999984741211,0.8199999928474426,1.0099999904632568,15.79861068725586,213437.46875,222.9166717529297,21.046139206997186,74.41088412972384,0.0,3.4642327042513115,0.1787441804658535,0.8955348641373391,15.625,182447.34375,477.77777099609375,19.479999542236328,79.62000274658203,0.0299999993294477,0.0,0.0,0.8700000047683716,15.371817588806152
510313,0,590,212,162,764,0,0,554,110,0,0,0,0,1231,49,1638,185841.421875,563.1944580078125,19.3700008392334,79.68000030517578,0.0399999991059303,0.0,0.0299999993294477,0.8799999952316284,15.205439567565918,215917.515625,629.1666870117188,10.0,82.41999816894531,0.209999993443489,5.920000076293945,0.4300000071525574,1.0199999809265137,15.545427322387695,209165.0,146.18055725097656,24.739999771118164,72.02999877929688,0.0,2.069999933242798,0.2599999904632568,0.8999999761581421,15.611737410227455,184967.46875,557.9861450195312,19.3700008392334,79.68000030517578,0.0399999991059303,0.0,0.0299999993294477,0.8799999952316284,15.277777671813965
510314,0,15,213,157,806,0,0,50,101,0,2741,0,0,1209,12,2207,201843.359375,391.3194580078125,18.600000381469727,80.41999816894531,0.0900000035762786,0.0,0.0,0.7126027182356952,15.12586784362793,216238.875,709.7222290039062,7.519999980926514,83.61000061035156,0.1700000017881393,6.909999847412109,0.8299999833106995,0.959999978542328,15.79861068725586,207163.375,64.58333587646484,22.63999938964844,72.83999633789062,0.0,3.400000095367432,0.2199999988079071,0.8999999761581421,15.530960083007812,201728.65625,387.15277099609375,18.600000381469727,80.41999816894531,0.0900000035762786,0.0,0.0,0.7152054579290625,15.19820499420166
510317,0,63,360,118,732,0,0,0,162,0,0,0,0,1220,86,1044,209165.0,373.6111145019531,19.14999961853028,79.83000183105469,0.0299999993294477,0.0,0.0599999986588954,0.9200000166893004,15.169270515441896,211913.6875,773.263916015625,2.799999952316284,80.69999694824219,0.1700000017881393,14.020000457763672,1.2999999523162842,1.0,15.581597328186035,208055.375,197.91665649414065,23.84000015258789,72.33999633789062,0.0,2.6600000858306885,0.270000010728836,0.8899999856948853,15.625,207721.328125,373.9583435058594,19.149999618530277,79.83000183105469,0.0299999993294477,0.0,0.0599999986588954,0.9200000166893004,15.263310432434082
510318,0,87,275,122,728,0,0,0,142,0,0,0,0,1219,120,688,208610.9375,249.6527709960937,19.89999961853028,79.16000366210938,0.0299999993294477,0.0,0.0199999995529651,0.8899999856948853,15.219907760620115,216345.90625,769.7916870117188,5.789999961853027,83.9800033569336,0.2599999904632568,8.020000457763672,0.9399999976158142,1.0099999904632568,15.769675254821776,207386.734375,244.79165649414065,24.020000457763672,70.54000091552734,0.0,4.340000152587891,0.1899999976158142,0.8999999761581421,15.675637245178224,208277.78125,248.61111450195312,19.899999618530277,79.16000366210938,0.0299999993294477,0.0,0.0199999995529651,0.8899999856948853,15.371817588806152
510319,0,326,283,0,740,469,0,180,184,0,0,0,0,1249,83,2105,203100.96875,350.6944274902344,19.049999237060547,79.94000244140625,0.0399999991059303,0.0,0.0599999986588954,0.9100000262260436,15.277777671813965,212459.140625,794.7916870117188,0.3600000143051147,82.11000061035156,0.0700000002980232,14.270000457763672,2.2300000190734863,0.9700000286102296,15.581597328186035,205255.03125,122.22222137451172,24.059999465942383,70.12999725341797,0.0,4.510000228881836,0.3799999952316284,0.9200000166893004,15.545427322387695,202872.890625,348.6111145019531,19.049999237060547,79.94000244140625,0.0399999991059303,0.0,0.0599999986588954,0.9100000262260436,15.350114822387695
510320,0,96,244,94,732,0,0,0,147,0,0,1007,0,1221,135,1782,200923.796875,282.6388854980469,19.530000686645508,79.55000305175781,0.0399999991059303,0.0,0.0,0.8799999952316284,15.25607681274414,214734.984375,659.375,9.960000038146973,82.4800033569336,0.0799999982118606,5.889999866485596,0.6100000143051147,0.9900000095367432,15.299479484558104,205367.78125,251.73611450195312,20.86000061035156,73.23999786376953,0.0,4.699999809265137,0.2899999916553497,0.8999999761581421,15.66117000579834,201154.0625,280.9027709960937,19.530000686645508,79.55000305175781,0.0399999991059303,0.0,0.0,0.8799999952316284,15.328414916992188
510321,0,64,344,116,732,0,281,0,0,0,0,0,0,1129,103,1339,199768.390625,478.8194274902344,19.31999969482422,79.73999786376953,0.0399999991059303,0.0,0.0199999995529651,0.9100000262260436,15.219907760620115,216345.90625,647.2222290039062,9.760000228881836,82.56999969482422,0.0799999982118606,6.0,0.5699999928474426,1.0299999713897705,15.639467239379885,207386.734375,253.125,23.690000534057617,71.4000015258789,0.0,3.7699999809265137,0.25,0.8899999856948853,15.625,199536.5,479.1666564941406,19.31999969482422,79.73999786376953,0.0399999991059303,0.0,0.0199999995529651,0.9100000262260436,15.306713104248049
510322,0,79,273,120,732,0,0,0,64,0,0,0,0,1231,88,1489,183963.5625,317.3611145019531,19.350000381469727,79.72000122070312,0.0299999993294477,0.0099999997764825,0.0199999995529651,0.8700000047683716,15.34288215637207,212350.15625,837.1527709960938,0.0,75.05999755859375,0.050000000745058,21.489999771118164,2.509999990463257,0.8899999856948853,15.567130088806152,205930.59375,336.8055725097656,24.01000022888184,70.5999984741211,0.0,4.260000228881836,0.2399999946355819,0.8899999856948853,15.704572677612305,183837.6875,312.5,19.350000381469727,79.72000122070312,0.0299999993294477,0.0099999997764825,0.0199999995529651,0.8700000047683716,15.422452926635742
510323,0,83,223,139,728,0,0,0,52,0,663,0,0,1146,91,996,213220.453125,279.8611145019531,19.170000076293945,79.87000274658203,0.0399999991059303,0.0,0.0299999993294477,0.9100000262260436,15.436922073364258,219953.703125,663.8888549804688,9.800000190734863,82.06999969482422,0.050000000745058,6.420000076293945,0.6100000143051147,1.0499999523162842,15.73350715637207,204010.703125,101.04166412353516,24.739999771118164,70.23999786376953,0.0,3.890000104904175,0.2399999946355819,0.8899999856948853,15.79861068725586,212676.9375,279.5138854980469,19.170000076293945,79.87000274658203,0.0399999991059303,0.0,0.0299999993294477,0.9098077181440132,15.509260177612305
510324,212,1667,309,111,818,0,0,1650,70,0,0,0,0,1208,29,853,209717.625,365.9722290039063,19.14999961853028,79.91000366210938,0.050000000745058,0.0,0.0,0.8999999761581421,15.34288215637207,227303.03125,735.763916015625,7.550000190734863,81.30999755859375,0.0700000002980232,9.199999809265137,0.8899999856948853,0.9900000095367432,15.769675254821776,208166.59375,96.18055725097656,28.559999465942383,67.48999786376953,0.0,2.75,0.3300000131130218,0.8700000047683716,15.675637245178224,209275.65625,364.2361145019531,19.149999618530277,79.91000366210938,0.050000000745058,0.0,0.0,0.8999999761581421,15.40798568725586
510325,0,90,237,109,758,0,0,0,47,0,0,0,0,1326,129,431,222569.171875,251.73611450195312,19.600000381469727,79.51000213623047,0.0099999997764825,0.0,0.0099999997764825,0.8600000143051147,15.364583015441896,215917.515625,712.1527709960938,7.090000152587891,82.41000366210938,0.050000000745058,8.59000015258789,0.8700000047683716,0.9900000095367432,15.740739822387695,232438.75,155.15045928955078,27.46999931335449,69.18000030517578,0.0,2.220000028610229,0.2399999946355819,0.8899999856948853,15.51649284362793,222048.546875,250.0,19.600000381469727,79.51000213623047,0.0099999997764825,0.0,0.0099999997764825,0.8600000143051147,15.436922073364258
510326,1395,122,247,123,774,0,0,0,65,0,0,0,0,1306,54,402,189296.9375,281.25,18.920000076293945,80.08999633789062,0.0399999991059303,0.0099999997764825,0.0599999986588954,0.8899999856948853,15.089699745178224,221212.984375,498.6111145019531,12.890000343322754,81.98999786376953,0.0099999997764825,3.5999999046325684,0.4600000083446502,1.0399999618530271,15.747974395751951,204124.140625,78.13143002545392,22.850000381469727,73.41999816894531,0.0,2.619999885559082,0.1899999976158142,0.9200000166893004,15.730199922834124,187577.140625,278.125,18.920000076293945,80.08999633789062,0.0399999991059303,0.0099999997764825,0.0599999986588954,0.8899999856948853,15.154802322387695
510327,0,281,228,145,720,0,0,0,92,0,0,0,0,1212,113,790,198256.296875,280.2083435058594,19.86000061035156,79.20999908447266,0.0199999995529651,0.0,0.0099999997764825,0.8999999761581421,15.306713104248049,227303.03125,579.513916015625,11.380000114440918,82.9000015258789,0.0700000002980232,4.300000190734863,0.3199999928474426,1.0199999809265137,15.740739822387695,228319.140625,209.0277862548828,21.489999771118164,73.5,0.0,3.890000104904175,0.2199999988079071,0.9100000262260436,15.639467239379885,197437.28125,276.7361145019531,19.86000061035156,79.20999908447266,0.0199999995529651,0.0,0.0099999997764825,0.8999999761581421,15.379050254821776
510328,0,138,198,105,646,0,0,0,76,0,0,0,0,1261,48,1461,168187.5,419.7916870117188,19.670000076293945,79.3499984741211,0.0299999993294477,0.0,0.050000000745058,0.8999999761581421,15.205439567565918,222569.171875,581.5972290039062,10.390000343322754,81.0,0.0700000002980232,7.039999961853027,0.5099999904632568,1.0,15.73350715637207,229128.796875,180.55555725097656,25.489999771118164,70.56999969482422,0.0,2.900000095367432,0.1400000005960464,0.8899999856948853,15.668402671813965,170646.921875,410.0694580078125,19.670000076293945,79.3499984741211,0.0299999993294477,0.0,0.050000000745058,0.8999999761581421,15.277777671813965
510329,0,264,309,249,740,0,0,0,28,0,0,0,0,1161,6,937,224330.28125,440.625,19.36000061035156,79.69999694824219,0.0399999991059303,0.0,0.0199999995529651,0.8899999856948853,14.47482681274414,224536.5625,559.7222290039062,11.260000228881836,81.3499984741211,0.050000000745058,5.900000095367432,0.4699999988079071,0.9700000286102296,15.25607681274414,229431.65625,180.2083282470703,24.200000762939453,71.16000366210938,0.0,3.509999990463257,0.25,0.8799999952316284,15.494791984558104,224536.5625,441.6666564941406,19.36000061035156,79.69999694824219,0.0399999991059303,0.0,0.0199999995529651,0.8899999856948853,14.554397583007812
510330,0,154,283,117,748,0,0,0,182,0,0,0,0,1185,787,2034,220898.84375,398.2638854980469,19.3799991607666,79.69000244140625,0.0399999991059303,0.0,0.0099999997764825,0.8700000047683716,14.228877067565918,232836.765625,616.6666870117188,10.899999618530272,81.51000213623047,0.050000000745058,5.940000057220459,0.6100000143051147,0.9900000095367432,15.813077926635742,224536.5625,179.51388549804688,24.84000015258789,70.7699966430664,0.0,3.2799999713897705,0.2199999988079071,0.8899999856948853,15.487557411193848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510331,0,159,402,136,754,0,0,0,54,0,0,0,0,1161,611,1396,224639.625,542.3611450195312,19.25,79.77999877929688,0.0399999991059303,0.0,0.0799999982118606,0.8600000143051147,15.19820499420166,226895.3125,612.5,12.31999969482422,80.88999938964844,0.0199999995529651,5.090000152587891,0.6800000071525574,1.0,15.690104484558104,226691.171875,150.69444274902344,24.51000022888184,72.5999984741211,0.0,1.830000042915344,0.1800000071525573,0.8899999856948853,15.617765426635742,224639.625,542.3611450195312,19.25,79.77999877929688,0.0399999991059303,0.0,0.0799999982118606,0.8600000143051147,15.19820499420166
510332,0,199,309,147,738,0,0,0,0,0,0,0,0,1159,124,943,223088.59375,497.9166564941406,19.739999771118164,79.33000183105469,0.0299999993294477,0.0,0.0199999995529651,0.9100000262260436,15.183737754821776,221735.578125,772.5694580078125,7.96999979019165,82.38999938964844,0.050000000745058,7.679999828338623,0.959999978542328,0.9399999976158142,14.547164916992188,226589.03125,182.63888549804688,24.0,72.79000091552734,0.0,2.059999942779541,0.2599999904632568,0.8899999856948853,15.625,223088.59375,497.9166564941406,19.739999771118164,79.33000183105469,0.0299999993294477,0.0,0.0199999995529651,0.9100000262260436,15.183737754821776
510333,0,162,404,153,746,0,0,0,59,0,0,0,0,1151,390,1132,223088.59375,409.375,19.1200008392334,79.86000061035156,0.0299999993294477,0.0,0.0700000002980232,0.9200000166893004,14.228877067565918,224123.8125,697.9166259765625,10.15999984741211,82.01000213623047,0.0599999986588954,5.929999828338623,0.8399999737739563,1.0,14.641202926635742,228217.75,270.8333435058594,19.65999984741211,74.38999938964844,0.0,4.840000152587891,0.209999993443489,0.9100000262260436,13.722512245178224,222152.75,410.0694580078125,19.1200008392334,79.86000061035156,0.0299999993294477,0.0,0.0700000002980232,0.9200000166893004,14.29398250579834
510334,0,183,294,217,738,0,0,0,46,0,1206,0,0,1161,145,1560,227303.03125,438.1944580078125,19.299999237060547,79.69999694824219,0.0299999993294477,0.0,0.0700000002980232,0.8899999856948853,15.34288215637207,224742.65625,798.2638549804688,3.690000057220459,81.54000091552734,0.0799999982118606,12.210000038146973,1.5,0.9800000190734864,15.73350715637207,225051.453125,157.98611450195312,22.90999984741211,73.91999816894531,0.0,2.0299999713897705,0.2399999946355819,0.8999999761581421,15.509260177612305,227608.328125,438.8888854980469,19.299999237060547,79.69999694824219,0.0299999993294477,0.0,0.0700000002980232,0.8899999856948853,15.40798568725586
510335,0,166,285,169,740,0,0,0,58,0,0,0,0,1126,363,712,222465.15625,485.0694580078125,19.34000015258789,79.70999908447266,0.050000000745058,0.0,0.0199999995529651,0.8799999952316284,15.205439567565918,225051.453125,781.25,4.369999885559082,82.66999816894531,0.1099999994039535,10.470000267028809,1.4600000381469729,0.9200000166893004,15.805845260620115,228116.28125,210.76388549804688,19.690000534057617,75.19000244140625,0.0,3.9700000286102295,0.2399999946355819,0.9200000166893004,15.632234573364258,222465.15625,485.0694580078125,19.34000015258789,79.70999908447266,0.050000000745058,0.0,0.0199999995529651,0.8799999952316284,15.205439567565918
